Price,Adj Close,Close,High,Low,Open,Volume
Ticker,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS
date,,,,,,
2024-08-12,2858.205078125,2858.205078125,2869.26904296875,2851.294921875,2858.89501953125,244200
2024-08-13,2867.946044921875,2867.946044921875,2867.946044921875,2845.31005859375,2860.409912109375,231700
2024-08-14,2850.654052734375,2850.654052734375,2866.242919921875,2850.40087890625,2866.242919921875,217900
2024-08-15,2877.35791015625,2877.35791015625,2889.0869140625,2839.387939453125,2844.200927734375,271900
2024-08-16,2879.429931640625,2879.429931640625,2888.675048828125,2873.06005859375,2877.93994140625,263700
2024-08-19,2893.674072265625,2893.674072265625,2905.155029296875,2877.77099609375,2877.9541015625,261700
2024-08-20,2866.660888671875,2866.660888671875,2896.51904296875,2855.3291015625,2895.551025390625,263700
2024-08-21,2856.583984375,2856.583984375,2863.89111328125,2848.15087890625,2858.93896484375,229200
2024-08-22,2848.77197265625,2848.77197265625,2861.60693359375,2845.501953125,2856.199951171875,245400
2024-08-23,2854.367919921875,2854.367919921875,2860.73291015625,2839.3369140625,2844.77001953125,226700
2024-08-26,2855.52001953125,2855.52001953125,2860.655029296875,2844.383056640625,2855.47412109375,227400
2024-08-27,2848.73095703125,2848.73095703125,2853.780029296875,2843.157958984375,2850.876953125,230700
2024-08-28,2837.428955078125,2837.428955078125,2852.56201171875,2830.9619140625,2844.326904296875,228700
2024-08-29,2823.10595703125,2823.10595703125,2831.430908203125,2815.383056640625,2829.450927734375,277500
2024-08-30,2842.214111328125,2842.214111328125,2867.965087890625,2817.013916015625,2819.64990234375,397500
2024-09-02,2811.034912109375,2811.034912109375,2839.278076171875,2810.3740234375,2832.35009765625,340700
2024-09-03,2802.97900390625,2802.97900390625,2814.903076171875,2794.910888671875,2809.173095703125,275700
2024-09-04,2784.278076171875,2784.278076171875,2800.60693359375,2781.93505859375,2786.5048828125,257500
2024-09-05,2788.31396484375,2788.31396484375,2796.01904296875,2777.470947265625,2785.263916015625,242000
