,FREQ,EER_TYPE,EER_BASKET,REF_AREA,UNIT_MEASURE,TIME_FORMAT,COLLECTION,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
9560,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-14,111.74,A,F,
9561,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-15,112.28,A,F,
9562,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-16,112.1,A,F,
9563,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-17,112.09,A,F,
9564,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-18,,H,F,
9565,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-19,,H,F,
9566,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-20,112.23,A,F,
9567,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-21,112.08,A,F,
9568,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-22,112.12,A,F,
9569,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-23,112.26,A,F,
9570,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-24,112.16,A,F,
9571,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-25,,H,F,
9572,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-26,,H,F,
9573,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-27,111.89,A,F,
9574,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-28,111.88,A,F,
9575,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-29,112.27,A,F,
9576,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-06-30,112.65,A,F,
9577,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-01,112.64,A,F,
9578,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-02,,H,F,
9579,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-03,,H,F,
9580,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-04,112.6,A,F,
9581,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-05,113.39,A,F,
9582,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-06,113.89,A,F,
9583,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-07,114.01,A,F,
9584,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-08,114.0,A,F,
9585,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-09,,H,F,
9586,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-10,,H,F,
9587,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-11,114.39,A,F,
9588,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-12,114.48,A,F,
9589,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-13,114.12,A,F,
9590,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-14,114.35,A,F,
9591,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-15,114.22,A,F,
9592,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-16,,H,F,
9593,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-17,,H,F,
9594,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-18,113.94,A,F,
9595,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-19,113.18,A,F,
9596,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-20,113.19,A,F,
9597,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-21,113.04,A,F,
9598,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-22,113.02,A,F,
9599,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-23,,H,F,
9600,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-24,,H,F,
9601,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-25,112.85,A,F,
9602,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-26,113.17,A,F,
9603,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-27,113.34,A,F,
9604,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-28,113.2,A,F,
9605,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-29,112.77,A,F,
9606,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-30,,H,F,
9607,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-07-31,,H,F,
9608,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-01,112.14,A,F,
9609,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-02,112.02,A,F,
9610,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-03,112.55,A,F,
9611,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-04,112.57,A,F,
9612,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-05,112.16,A,F,
9613,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-06,,H,F,
9614,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-07,,H,F,
9615,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-08,112.45,A,F,
9616,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-09,112.47,A,F,
9617,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-10,112.37,A,F,
9618,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-11,111.68,A,F,
9619,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-12,112.06,A,F,
9620,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-13,,H,F,
9621,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-14,,H,F,
9622,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-15,111.99,A,F,
9623,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-16,112.21,A,F,
9624,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-17,112.38,A,F,
9625,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-18,112.33,A,F,
9626,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-19,112.8,A,F,
9627,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-20,,H,F,
9628,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-21,,H,F,
9629,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-22,112.75,A,F,
9630,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-23,113.02,A,F,
9631,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-24,112.55,A,F,
9632,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-25,112.5,A,F,
9633,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-26,112.21,A,F,
9634,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-27,,H,F,
9635,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-28,,H,F,
9636,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-29,112.01,A,F,
9637,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-30,111.95,A,F,
9638,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-08-31,112.24,A,F,
9639,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-01,112.44,A,F,
9640,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-02,112.59,A,F,
9641,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-03,,H,F,
9642,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-04,,H,F,
9643,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-05,112.59,A,F,
9644,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-06,112.29,A,F,
9645,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-07,112.78,A,F,
9646,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-08,112.4,A,F,
9647,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-09,112.54,A,F,
9648,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-10,,H,F,
9649,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-11,,H,F,
9650,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-12,111.91,A,F,
9651,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-13,111.86,A,F,
9652,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-14,112.48,A,F,
9653,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-15,112.17,A,F,
9654,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-16,112.0,A,F,
9655,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-17,,H,F,
9656,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-18,,H,F,
9657,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-19,111.98,A,F,
9658,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-20,111.99,A,F,
9659,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-21,111.89,A,F,
9660,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-22,111.71,A,F,
9661,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-23,111.84,A,F,
9662,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-24,,H,F,
9663,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-25,,H,F,
9664,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-26,112.11,A,F,
9665,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-27,111.79,A,F,
9666,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-28,111.6,A,F,
9667,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-29,112.58,A,F,
9668,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-09-30,112.58,A,F,
9669,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-01,,H,F,
9670,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-02,,H,F,
9671,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-03,112.61,A,F,
9672,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-04,111.83,A,F,
9673,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-05,111.52,A,F,
9674,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-06,111.74,A,F,
9675,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-07,112.12,A,F,
9676,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-08,,H,F,
9677,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-09,,H,F,
9678,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-10,112.33,A,F,
9679,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-11,112.2,A,F,
9680,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-12,112.26,A,F,
9681,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-13,111.93,A,F,
9682,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-14,111.95,A,F,
9683,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-15,,H,F,
9684,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-16,,H,F,
9685,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-17,111.88,A,F,
9686,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-18,111.39,A,F,
9687,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-19,111.36,A,F,
9688,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-20,111.29,A,F,
9689,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-21,111.74,A,F,
9690,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-22,,H,F,
9691,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-23,,H,F,
9692,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-24,110.69,A,F,
9693,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-25,109.94,A,F,
9694,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-26,110.63,A,F,
9695,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-27,109.88,A,F,
9696,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-28,109.9,A,F,
9697,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-29,,H,F,
9698,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-30,,H,F,
9699,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-10-31,109.49,A,F,
9700,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-01,109.62,A,F,
9701,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-02,109.38,A,F,
9702,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-03,109.93,A,F,
9703,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-04,111.08,A,F,
9704,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-05,,H,F,
9705,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-06,,H,F,
9706,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-07,109.51,A,F,
9707,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-08,108.92,A,F,
9708,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-09,108.51,A,F,
9709,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-10,108.91,A,F,
9710,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-11,108.24,A,F,
9711,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-12,,H,F,
9712,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-13,,H,F,
9713,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-14,108.81,A,F,
9714,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-15,108.51,A,F,
9715,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-16,108.13,A,F,
9716,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-17,107.87,A,F,
9717,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-18,108.07,A,F,
9718,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-19,,H,F,
9719,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-20,,H,F,
9720,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-21,108.26,A,F,
9721,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-22,108.41,A,F,
9722,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-23,107.76,A,F,
9723,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-24,107.02,A,F,
9724,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-25,106.86,A,F,
9725,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-26,,H,F,
9726,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-27,,H,F,
9727,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-28,106.17,A,F,
9728,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-29,106.84,A,F,
9729,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-11-30,108.01,A,F,
9730,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-01,107.21,A,F,
9731,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-02,107.35,A,F,
9732,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-03,,H,F,
9733,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-04,,H,F,
9734,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-05,108.36,A,F,
9735,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-06,108.55,A,F,
9736,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-07,108.8,A,F,
9737,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-08,108.87,A,F,
9738,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-09,108.58,A,F,
9739,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-10,,H,F,
9740,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-11,,H,F,
9741,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-12,108.54,A,F,
9742,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-13,108.51,A,F,
9743,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-14,108.14,A,F,
9744,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-15,108.44,A,F,
9745,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-16,108.56,A,F,
9746,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-17,,H,F,
9747,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-18,,H,F,
9748,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-19,108.43,A,F,
9749,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-20,107.98,A,F,
9750,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-21,107.68,A,F,
9751,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-22,107.62,A,F,
9752,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-23,107.67,A,F,
9753,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-24,,H,F,
9754,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-25,,H,F,
9755,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-26,107.68,A,F,
9756,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-27,107.97,A,F,
9757,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-28,107.81,A,F,
9758,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-29,107.94,A,F,
9759,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-30,108.59,A,F,
9760,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2022-12-31,,H,F,
9761,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-01,,H,F,
9762,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-02,108.57,A,F,
9763,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-03,108.95,A,F,
9764,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-04,108.94,A,F,
9765,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-05,109.32,A,F,
9766,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-06,110.21,A,F,
9767,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-07,,H,F,
9768,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-08,,H,F,
9769,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-09,109.92,A,F,
9770,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-10,109.86,A,F,
9771,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-11,109.92,A,F,
9772,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-12,109.96,A,F,
9773,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-13,109.81,A,F,
9774,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-14,,H,F,
9775,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-15,,H,F,
9776,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-16,109.64,A,F,
9777,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-17,108.87,A,F,
9778,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-18,109.01,A,F,
9779,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-19,108.67,A,F,
9780,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-20,108.79,A,F,
9781,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-21,,H,F,
9782,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-22,,H,F,
9783,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-23,108.56,A,F,
9784,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-24,108.72,A,F,
9785,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-25,108.46,A,F,
9786,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-26,108.34,A,F,
9787,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-27,108.48,A,F,
9788,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-28,,H,F,
9789,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-29,,H,F,
9790,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-30,108.8,A,F,
9791,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-01-31,109.17,A,F,
9792,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-01,108.92,A,F,
9793,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-02,108.61,A,F,
9794,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-03,108.71,A,F,
9795,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-04,,H,F,
9796,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-05,,H,F,
9797,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-06,109.46,A,F,
9798,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-07,109.86,A,F,
9799,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-08,109.5,A,F,
9800,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-09,109.39,A,F,
9801,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-10,109.37,A,F,
9802,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-11,,H,F,
9803,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-12,,H,F,
9804,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-13,109.51,A,F,
9805,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-14,109.21,A,F,
9806,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-15,109.46,A,F,
9807,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-16,109.34,A,F,
9808,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-17,109.65,A,F,
9809,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-18,,H,F,
9810,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-19,,H,F,
9811,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-20,109.54,A,F,
9812,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-21,109.31,A,F,
9813,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-22,109.26,A,F,
9814,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-23,109.24,A,F,
9815,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-24,108.99,A,F,
9816,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-25,,H,F,
9817,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-26,,H,F,
9818,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-27,109.15,A,F,
9819,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-02-28,109.21,A,F,
9820,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-01,109.64,A,F,
9821,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-02,109.57,A,F,
9822,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-03,109.39,A,F,
9823,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-04,,H,F,
9824,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-05,,H,F,
9825,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-06,108.79,A,F,
9826,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-07,108.83,A,F,
9827,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-08,109.35,A,F,
9828,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-09,109.08,A,F,
9829,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-10,109.21,A,F,
9830,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-11,,H,F,
9831,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-12,,H,F,
9832,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-13,109.65,A,F,
9833,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-14,109.44,A,F,
9834,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-15,109.57,A,F,
9835,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-16,109.56,A,F,
9836,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-17,109.56,A,F,
9837,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-18,,H,F,
9838,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-19,,H,F,
9839,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-20,109.2,A,F,
9840,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-21,109.14,A,F,
9841,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-22,108.84,A,F,
9842,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-23,108.88,A,F,
9843,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-24,108.79,A,F,
9844,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-25,,H,F,
9845,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-26,,H,F,
9846,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-27,108.61,A,F,
9847,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-28,108.3,A,F,
